Scenario,Local Bounds,Quantum Bounds (NPA 2),PPT Bounds (Moroder 1),Inequality,Diff PPT-Local,Maximal Obtained,Exceeds Moroder Bound?,Alice POVM,Bob POVM
"(4, 4, 2, 2)",1.0,1.490928479882898,1.3987948853483076,"2 2 2 1 2 1 -1 -2 2 -1 -1 2 1 -2 1 -1 -2 0 0 1 -5 0 -1 -1 
",0.3987948853483076,(1.0000000964019002+1.016947756473513e-17j),False,"[[array([[ 0.5733893 +0.j        ,  0.14145713-0.19722257j,
         0.11041913+0.22206688j],
       [ 0.14145713+0.19722257j,  0.40453249+0.j        ,
        -0.06857016+0.13207995j],
       [ 0.11041913-0.22206688j, -0.06857016-0.13207995j,
         0.4084705 +0.j        ]]), array([[ 0.4266107 +0.j        , -0.14145713+0.19722257j,
        -0.11041913-0.22206688j],
       [-0.14145713-0.19722257j,  0.5954675 +0.j        ,
         0.06857016-0.13207995j],
       [-0.11041913+0.22206688j,  0.06857016+0.13207995j,
         0.59152949+0.j        ]])], [array([[ 0.78739166+0.j        ,  0.10425369-0.14302939j,
         0.08171188+0.16061936j],
       [ 0.10425369+0.14302939j,  0.57850115+0.j        ,
        -0.05618007+0.10460771j],
       [ 0.08171188-0.16061936j, -0.05618007-0.10460771j,
         0.58381592+0.j        ]]), array([[ 0.21260834+0.j        , -0.10425369+0.14302939j,
        -0.08171188-0.16061936j],
       [-0.10425369-0.14302939j,  0.42149885+0.j        ,
         0.05618007-0.10460771j],
       [-0.08171188+0.16061936j,  0.05618007+0.10460771j,
         0.41618408+0.j        ]])], [array([[ 0.02408599+0.j        , -0.01102691+0.01511063j,
        -0.00985419-0.01937676j],
       [-0.01102691-0.01511063j,  0.16287013+0.j        ,
         0.05953972-0.1139082j ],
       [-0.00985419+0.01937676j,  0.05953972+0.1139082j ,
         0.16216063+0.j        ]]), array([[ 0.97591401+0.j        ,  0.01102691-0.01511063j,
         0.00985419+0.01937676j],
       [ 0.01102691+0.01511063j,  0.83712986+0.j        ,
        -0.05953972+0.1139082j ],
       [ 0.00985419-0.01937676j, -0.05953972-0.1139082j ,
         0.83783936+0.j        ]])], [array([[ 0.05870182+0.j        , -0.02910918+0.03643191j,
        -0.0253697 -0.04545598j],
       [-0.02910918-0.03643191j,  0.24155179+0.j        ,
         0.07699085-0.13950223j],
       [-0.0253697 +0.04545598j,  0.07699085+0.13950223j,
         0.24267245+0.j        ]]), array([[ 0.94129818+0.j        ,  0.02910918-0.03643191j,
         0.0253697 +0.04545598j],
       [ 0.02910918+0.03643191j,  0.75844821+0.j        ,
        -0.07699085+0.13950223j],
       [ 0.0253697 -0.04545598j, -0.07699085-0.13950223j,
         0.75732755+0.j        ]])]]","[[array([[ 0.34162525+0.j        , -0.18671222+0.24541263j,
        -0.12643736-0.23433963j],
       [-0.18671222-0.24541263j,  0.66732942+0.j        ,
         0.07693501-0.11926219j],
       [-0.12643736+0.23433963j,  0.07693501+0.11926219j,
         0.58131801+0.j        ]]), array([[ 0.65837474+0.j        ,  0.18671222-0.24541263j,
         0.12643736+0.23433963j],
       [ 0.18671222+0.24541263j,  0.33267058+0.j        ,
        -0.07693501+0.11926219j],
       [ 0.12643736-0.23433963j, -0.07693501-0.11926219j,
         0.41868199+0.j        ]])], [array([[ 0.7863462 +0.j        ,  0.12613204-0.14576406j,
         0.09002573+0.1419176j ],
       [ 0.12613204+0.14576406j,  0.54736842+0.j        ,
        -0.08255922+0.09710624j],
       [ 0.09002573-0.1419176j , -0.08255922-0.09710624j,
         0.59997587+0.j        ]]), array([[ 0.2136538 +0.j        , -0.12613204+0.14576406j,
        -0.09002573-0.1419176j ],
       [-0.12613204-0.14576406j,  0.45263157+0.j        ,
         0.08255921-0.09710624j],
       [-0.09002573+0.1419176j ,  0.08255921+0.09710624j,
         0.40002413+0.j        ]])], [array([[ 0.26099936+0.j        , -0.14395388+0.17672195j,
        -0.10654405-0.18275716j],
       [-0.14395388-0.17672195j,  0.5072259 +0.j        ,
         0.07459183-0.09496884j],
       [-0.10654405+0.18275716j,  0.07459183+0.09496884j,
         0.46758388+0.j        ]]), array([[ 0.73900064+0.j        ,  0.14395388-0.17672195j,
         0.10654405+0.18275716j],
       [ 0.14395388+0.17672195j,  0.4927741 +0.j        ,
        -0.07459183+0.09496884j],
       [ 0.10654405-0.18275716j, -0.07459183-0.09496884j,
         0.53241612+0.j        ]])], [array([[ 0.29090343+0.j        , -0.1655309 +0.20386799j,
        -0.11507027-0.19617989j],
       [-0.1655309 -0.20386799j,  0.58920618+0.j        ,
         0.08747972-0.11386292j],
       [-0.11507027+0.19617989j,  0.08747972+0.11386292j,
         0.5161903 +0.j        ]]), array([[ 0.70909656+0.j        ,  0.1655309 -0.20386799j,
         0.11507027+0.19617989j],
       [ 0.1655309 +0.20386799j,  0.41079382+0.j        ,
        -0.08747972+0.11386292j],
       [ 0.11507027-0.19617989j, -0.08747972-0.11386292j,
         0.4838097 +0.j        ]])]]"
