Scenario,Local Bounds,Quantum Bounds (NPA 2),PPT Bounds (Moroder 1),Inequality,Diff PPT-Local,Maximal Obtained,Exceeds Moroder Bound?,Alice POVM,Bob POVM
"(4, 4, 2, 2)",0.0,0.5065052606156035,0.4561090208040533,"2 2 2 2 2 1 -1 -1 2 -2 1 -1 1 -1 -1 2 -2 0 0 0 -5 -1 -1 -2 
",0.4561090208040533,(1.6533385846462608e-07-8.66619922415066e-18j),False,"[[array([[ 0.11995567+0.j        ,  0.11461603+0.00036166j,
        -0.05762309-0.06056109j],
       [ 0.11461603-0.00036166j,  0.25784417+0.j        ,
         0.07326052+0.04462598j],
       [-0.05762309+0.06056109j,  0.07326052-0.04462598j,
         0.24015808+0.j        ]]), array([[ 0.88004433+0.j        , -0.11461603-0.00036166j,
         0.05762309+0.06056109j],
       [-0.11461603+0.00036166j,  0.74215582+0.j        ,
        -0.07326052-0.04462598j],
       [ 0.05762309-0.06056109j, -0.07326052+0.04462598j,
         0.75984192+0.j        ]])], [array([[ 0.52262861+0.j        , -0.00380455-0.00015967j,
         0.0025786 +0.00238606j],
       [-0.00380455+0.00015967j,  0.52403308+0.j        ,
        -0.00183124-0.00133384j],
       [ 0.0025786 -0.00238606j, -0.00183124+0.00133384j,
         0.52519668+0.j        ]]), array([[ 0.47737138+0.j        ,  0.00380455+0.00015967j,
        -0.0025786 -0.00238606j],
       [ 0.00380455-0.00015967j,  0.47596691+0.j        ,
         0.00183124+0.00133384j],
       [-0.0025786 +0.00238606j,  0.00183124-0.00133384j,
         0.47480331+0.j        ]])], [array([[ 0.52442531+0.00000000e+00j, -0.00177647-9.95924702e-05j,
         0.00119864+1.07222491e-03j],
       [-0.00177647+9.95924702e-05j,  0.52120479+0.00000000e+00j,
        -0.00079716-6.32352912e-04j],
       [ 0.00119864-1.07222491e-03j, -0.00079716+6.32352912e-04j,
         0.52719146+0.00000000e+00j]]), array([[ 0.47557469+0.00000000e+00j,  0.00177647+9.95924702e-05j,
        -0.00119864-1.07222491e-03j],
       [ 0.00177647-9.95924702e-05j,  0.4787952 +0.00000000e+00j,
         0.00079716+6.32352912e-04j],
       [-0.00119864+1.07222491e-03j,  0.00079716-6.32352912e-04j,
         0.47280854+0.00000000e+00j]])], [array([[ 0.52417364+0.j        , -0.00326556-0.00012971j,
         0.00221483+0.00206032j],
       [-0.00326556+0.00012971j,  0.52615341+0.j        ,
        -0.00158871-0.00114197j],
       [ 0.00221483-0.00206032j, -0.00158871+0.00114197j,
         0.52506676+0.j        ]]), array([[ 0.47582636+0.j        ,  0.00326556+0.00012971j,
        -0.00221483-0.00206032j],
       [ 0.00326556-0.00012971j,  0.47384659+0.j        ,
         0.00158871+0.00114197j],
       [-0.00221483+0.00206032j,  0.00158871-0.00114197j,
         0.47493324+0.j        ]])]]","[[array([[ 0.21037477+0.j        ,  0.18296425+0.01036744j,
        -0.12342644-0.11024515j],
       [ 0.18296425-0.01036744j,  0.38422688+0.j        ,
         0.08179322+0.0651266j ],
       [-0.12342644+0.11024515j,  0.08179322-0.0651266j ,
         0.40561942+0.j        ]]), array([[ 0.78962521+0.j        , -0.18296425-0.01036744j,
         0.12342644+0.11024515j],
       [-0.18296425+0.01036744j,  0.6157731 +0.j        ,
        -0.08179322-0.0651266j ],
       [ 0.12342644-0.11024515j, -0.08179322+0.0651266j ,
         0.59438056+0.j        ]])], [array([[ 0.21036589+0.j        ,  0.18295431+0.0103669j ,
        -0.12341885-0.11023833j],
       [ 0.18295431-0.0103669j ,  0.38421491+0.j        ,
         0.08180002+0.06513207j],
       [-0.12341885+0.11023833j,  0.08180002-0.06513207j,
         0.40560637+0.j        ]]), array([[ 0.7896341 +0.j        , -0.18295431-0.0103669j ,
         0.12341885+0.11023834j],
       [-0.18295431+0.0103669j ,  0.61578507+0.j        ,
        -0.08180002-0.06513207j],
       [ 0.12341885-0.11023834j, -0.08180002+0.06513207j,
         0.59439362+0.j        ]])], [array([[ 0.21033572+0.j        ,  0.1829285 +0.01036548j,
        -0.12339842-0.11022003j],
       [ 0.1829285 -0.01036548j,  0.38419063+0.j        ,
         0.08181601+0.06514489j],
       [-0.12339842+0.11022003j,  0.08181601-0.06514489j,
         0.40557769+0.j        ]]), array([[ 0.78966427+0.j        , -0.1829285 -0.01036548j,
         0.12339843+0.11022003j],
       [-0.1829285 +0.01036548j,  0.61580935+0.j        ,
        -0.08181601-0.0651449j ],
       [ 0.12339843-0.11022003j, -0.08181601+0.0651449j ,
         0.59442229+0.j        ]])], [array([[ 0.21036376+0.j        ,  0.18295187+0.01036677j,
        -0.12341696-0.11023664j],
       [ 0.18295187-0.01036677j,  0.38421212+0.j        ,
         0.08180188+0.06513356j],
       [-0.12341696+0.11023664j,  0.08180188-0.06513356j,
         0.40560322+0.j        ]]), array([[ 0.78963623+0.j        , -0.18295187-0.01036677j,
         0.12341696+0.11023664j],
       [-0.18295187+0.01036677j,  0.61578787+0.j        ,
        -0.08180188-0.06513357j],
       [ 0.12341696-0.11023664j, -0.08180188+0.06513357j,
         0.59439677+0.j        ]])]]"
