scenario,inequality,moroder1_value,moroder_value,bound_local,violation,convergence
3233,2 2 1 -2 1 0 2 0 2 -1 1 1 2 2 1 -2 1 -1 1 1 2 -1 0 0 -2 0 -1 -2 0 0 -2 0 -2 0,0.10635332812780902,0.03013229147049651,0.0,0.03013229147049651,0.9923778963342686
3233,2 2 1 0 1 -1 1 1 1 1 1 -1 1 1 1 -1 0 0 1 0 0 0 0 0 -2 -1 0 -1 0 0 -2 0 -1 0,0.09711394483400368,0.020138315262106327,0.0,0.020138315262106327,0.9923024370428102
3233,2 2 1 -2 1 0 2 0 2 -1 1 1 2 2 0 0 1 -1 1 1 0 0 0 0 -2 0 -1 -2 0 0 -2 0 -2 0,0.10635323570167797,0.028282179003841952,0.0,0.028282179003841952,0.9921928943302165
3233,2 2 2 -2 0 0 1 1 1 -1 1 1 1 1 1 -1 0 0 1 0 1 -1 1 1 -2 0 -1 -1 0 -1 -2 0 -1 0,0.12231381635237931,0.03993370253600925,0.0,0.03993370253600925,0.991761988618363
3233,2 2 1 -2 1 0 2 0 2 -1 1 1 2 2 0 -1 1 -1 1 1 1 0 0 0 -2 0 -1 -2 0 0 -2 0 -2 0,0.11173475669136923,0.029228431994374672,0.0,0.029228431994374672,0.9917493675303005
3233,2 2 1 -2 1 0 2 0 2 -1 1 1 2 2 1 -1 1 -1 1 1 1 -1 0 0 -2 0 -1 -2 0 0 -2 0 -2 0,0.112741603928403,0.030209089204569183,0.0,0.030209089204569183,0.9917467485276166
3233,2 2 2 -2 0 0 1 1 1 -1 1 1 2 2 1 -1 0 0 1 1 1 -1 1 1 -2 0 -1 -2 0 -1 -2 0 -1 0,0.11849239931476052,0.035574743758896216,0.0,0.035574743758896216,0.9917082344444136
3233,2 2 2 -2 0 0 1 1 1 -1 1 1 1 1 1 -1 0 0 1 0 0 0 1 1 -2 0 -1 -1 0 -1 -2 0 -1 0,0.12184678475277635,0.03720227597810802,0.0,0.03720227597810802,0.9915355491225333
3332,2 2 2 2 -1 -1 0 1 -1 1 1 1 2 -1 -1 0 1 -1 -3 0 0 -1 0 0 -2 -1 0,0.12820186968370298,0.043011779315364096,0.0,0.043011779315364096,0.9914809909631661
3332,2 2 2 2 -1 -1 0 1 -1 1 1 1 1 0 -1 0 1 -1 -3 0 0 -1 0 0 -2 -1 0,0.1286422682742364,0.040177997984060104,0.0,0.040177997984060104,0.9911535729709824
4422,2 1 1 0 1 -1 -1 1 1 -1 -1 -1 0 1 -1 0 -2 0 1 0 -2 0 1 0,1.1291821865723992,1.0405515915427792,1.0,0.04055159154277921,0.9911369404970382
3332,2 1 1 1 0 -1 1 -1 -1 2 1 1 0 1 -1 1 -1 -1 -2 0 1 -2 0 1 -2 0 1,1.1309109798583323,1.036058381583493,1.0,0.03605838158349295,0.9905147401725161
